Title;Description;Breitengrad;Längengrad;City;01-Datei;Persiode
Matterhorn, Gesamtansicht;Matterhorn von Westen, Berg, Ballonaufnahme;;;| depicted place = Matterhorn;lcmt-nabi-pctmp_ead_wehr_32006-A_pctmp.jpg;1893-1924
Val d'Hérens, Blick nach Süden;Ballonfaufnahme, unten Sasseneire mit Lac de Lona. Mitte, Val d'Arolla, links über der Mitte, Glacier du Mont Collon;;;| depicted place = Sasseneire;lcmt-nabi-pctmp_ead_wehr_32014-A_pctmp.jpg;1893-1924
Arabische Wüste, Landschaft;Arabische Wüste, Ballonaufnahme;;;| depicted place = Arabische Wüste;lcmt-nabi-pctmp_ead_wehr_32033-B_pctmp.jpg;1893-1924
Ägypten, Ortsteilansicht;Ägypten, Grab Barkuk und Moschee El Aschraf, umgeben von Krawanen-Wegen, Ballonaufnahme aus ca. 800 m Höhe;;;| depicted place = Ägypten;lcmt-nabi-pctmp_ead_wehr_32034-B_pctmp.jpg;1904
Aegypten, Ortsteilansicht;Aegypten, Moschee El Aschraf und Moschee El Barkuk, umgeben von Krawanen-Wegen, Ballonaufnahme aus ca. 800 m Höhe;;;| depicted place = Ägypten;lcmt-nabi-pctmp_ead_wehr_32035-B_pctmp.jpg;1904
Kairo, Ortsteilansicht;Kairo, Ballonaufnahme aus ca. 800 m Höhe;;;| depicted place = Kairo;lcmt-nabi-pctmp_ead_wehr_32036-B_pctmp.jpg;1904
Kairo, Ortsteilansicht;Aegypten, Kairo, Ballonaufnahme der Stadt;;;| depicted place = Kairo;lcmt-nabi-pctmp_ead_wehr_32038-B_pctmp.jpg;1893-1904
Gasterntal, Landschaft;Unten einige Hütten, oben die Berge;46.4558576;7.6937386;Gasterntal;lcmt-nabi-pctmp_ead_wehr_3204-B_pctmp.jpg;1906
Kairo, Ortsteilansicht;Aegypten, Totenstadt, Kalifengräber bei Kairo aus ca. 1200 m Höhe, Ballonaufnahme;;;| depicted place = Ägypten;lcmt-nabi-pctmp_ead_wehr_32041-B_pctmp.jpg;1904
Kairo, Landschaft;Aegypten, Nil-Ebene, Kairo, Ballonaufnahme;;;| depicted place = Ägypten;lcmt-nabi-pctmp_ead_wehr_32042-B_pctmp.jpg;1904
Kairo, Landschaft;Aegypten, Kairo und Nil aus ca. 500 m Höhe, Ballonaufnahme;;;| depicted place = Kairo;lcmt-nabi-pctmp_ead_wehr_32043-B_pctmp.jpg;1904
Kairo, Landschaft;Aegypten, Pyramiden von Gizeh bei Kairo aus ca. 600 m Höhe, Ballonaufnahme;;;| depicted place = Ägypten;lcmt-nabi-pctmp_ead_wehr_32044-B_pctmp.jpg;1904
Kopenhagen, Ortsteilansicht;Kopenhagen, Blick auf die Innenstadt mit der Christiansborg, Ballonaufnahme;;;| depicted place = Kopenhagen;lcmt-nabi-pctmp_ead_wehr_32046-B_pctmp.jpg;1893-1924
Kopenhagen, Ortsteilansicht;Kopenhagen, Blick auf die Innenstadt, Ballonaufnahme;;;| depicted place = Kopenhagen;lcmt-nabi-pctmp_ead_wehr_32047-B_pctmp.jpg;1893-1924
Kopenhagen, Ortsteilansicht;Kopenhagen, Blick auf die Innenstadt mit Bahnhof, Ballonaufnahme;;;| depicted place = Kopenhagen;lcmt-nabi-pctmp_ead_wehr_32048-B_pctmp.jpg;1893-1924
Kopenhagen, Ortsteilansicht;Kopenhagen, Blick auf die Innenstadt, Ballonaufnahme;;;| depicted place = Kopenhagen;lcmt-nabi-pctmp_ead_wehr_32049-B_pctmp.jpg;1893-1924
Kanderfirn, Landschaft;Ansicht des Kanderfirns;46.4740308;7.81832;Kanderfirn;lcmt-nabi-pctmp_ead_wehr_3205-B_pctmp.jpg;circa 1906
Kopenhagen, Ortsteilansicht;Kopenhagen, Blick auf den Vergnügungspark Tivoli, Ballonaufnahme;;;| depicted place = Kopenhagen;lcmt-nabi-pctmp_ead_wehr_32051-B_pctmp.jpg;1922
Andermatt, Landschaft;Andermatt, von Süden gesehen, rechts die Oberalpstrasse, Ballonaufnahme;;;| depicted place = Andermatt;lcmt-nabi-pctmp_ead_wehr_32052-B_pctmp.jpg;1893-1916
Mont-Blanc-Gebiet, Landschaft;Mont-Blanc-Gebiet, Ballonaufnahme;;;| depicted place = Mont Blanc;lcmt-nabi-pctmp_ead_wehr_32059-B_pctmp.jpg;1893-1924
Lagginhorn, Landschaft;Lagginhorn, 4010 m, Südseite, Ballonaufnahme;;;| depicted place = Lagginhorn;lcmt-nabi-pctmp_ead_wehr_32060-B_pctmp.jpg;1913
Gemmipass, Hotel Schwarenbach, Landschaft;Links das Hotel, rechts der steinerne Hang, oben ein Schneefeld;46.3963126;7.6114172;Gemmipass;lcmt-nabi-pctmp_ead_wehr_3207-B_pctmp.jpg;1906
France, Massif du Mont-Blanc, Mer de Glace, Landschaft;Gletscher Mer de Glace, Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe), Ballonaufnahme;;;| depicted place = Chamonix;lcmt-nabi-pctmp_ead_wehr_32071-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Glacier d'Argentière, Landschaft;Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe) mit Glacier d'Argentière im Vordergrund, Ballonaufnahme;;;| depicted place = Mont Blanc;lcmt-nabi-pctmp_ead_wehr_32072-B_pctmp.jpg;1909
Massif du Mont-Blanc, Glacier du Trient, Landschaft;Glacier du Trient auf der Nordseite des Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe), Ballonaufnahme;;;| depicted place = Glacier du Trient;lcmt-nabi-pctmp_ead_wehr_32073-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Landschaft;Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe) von Norden gesehen mit dem Mer du Glace und den Aiguilles du Charmoz im Vordergrund, Ballonaufnahme;;;| depicted place = Chamonix;lcmt-nabi-pctmp_ead_wehr_32075-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Landschaft;Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe) aus ca. 2600 m Höhe, von Norden gesehen, mit Mont Blanc du Tacul und Glacier des Bossons, Ballonaufnahme;;;| depicted place = Mont Blanc;lcmt-nabi-pctmp_ead_wehr_32076-B_pctmp.jpg;1909
Massif du Mont-Blanc, Pointe d'Orny, Landschaft;Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe) mit Pointe d'Orny, ganz rechts im Bild, Ballonaufnahme;;;| depicted place = Mont Blanc;lcmt-nabi-pctmp_ead_wehr_32077-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Landschaft;Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe) von Norden gesehen, mit Mer de Glace und Aiguilles du Charmoz im Vordergrund, Ballonaufnahme;;;| depicted place = Mont Blanc;lcmt-nabi-pctmp_ead_wehr_32078-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Landschaft;Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe), Aiguille du tour, Aiguilles Dorées, Ballonaufnahme;;;| depicted place = Mont Blanc;lcmt-nabi-pctmp_ead_wehr_32079-B_pctmp.jpg;1893-1924
Gemmipass, Daubensee, Landschaft;Blick auf den Daubensee und die umliegende Landschaft;46.3963126;7.6114172;Gemmipass;lcmt-nabi-pctmp_ead_wehr_3208-B_pctmp.jpg;circa 1906
Interlaken, Ortsteilansicht;Interlaken, Höhematte mit Startplatz des Ballons, Ballonaufnahme;;;| depicted place = Interlaken;lcmt-nabi-pctmp_ead_wehr_32081-B_pctmp.jpg;1893-1924
Gspaltenhorn, Landschaft;de|1=Gspaltenhorn von Nordosten, Ballonaufnahme en|1=The end of the Sefinen valley in the Bernese Alps, Switzerland, seen from a ballon from about 3400m above sea level. In the center, the north-east wall of the Gspaltenhorn (3436m), to its left, Tschingelspitz and right behind that, Tschingelhorn (3562m). In the background between Tschingelhorn and Gspaltenhorn, the Bietschhorn (3934m).;;;| depicted place = Gspaltenhorn;lcmt-nabi-pctmp_ead_wehr_32091-B_pctmp.jpg;1893-1924
Teufelsgrat, Landschaft;Teufelsgrat, Festigletscher, Adlerhorn, Kingletscher, Monte Rosa, Liskamm, Ballonaufnahme;;;| depicted place = Teufelsgrat;lcmt-nabi-pctmp_ead_wehr_32095-B_pctmp.jpg;1908
Südafrika, Johannesburg, Ortsteilansicht;Johannesburg, Ballonaufnahme;;;| depicted place = Johannesburg;lcmt-nabi-pctmp_ead_wehr_32111-B_pctmp.jpg;1911
Südafrika, Transvaal, Landschaft;Minen bei Johannesburg, Ballonaufnahme;;;| depicted place = Johannesburg;lcmt-nabi-pctmp_ead_wehr_32113-B_pctmp.jpg;1911
Südafrika, Transvaal, Landschaft;Transvaal, Südafrika, Industriegebiet, Ballonaufnahme;;;| depicted place = Südafrika;lcmt-nabi-pctmp_ead_wehr_32114-B_pctmp.jpg;1893-1924
Südafrika, Transvaal, Landschaft;Transvaal, Südafrika, Industriegebiet, Ballonaufnahme;;;| depicted place = Südafrika;lcmt-nabi-pctmp_ead_wehr_32115-B_pctmp.jpg;1893-1924
Südafrika, Transvaal, Ortsteilansicht;de|1=Minengebiet im Transvaal, Südafrika, Industriegebiet, Ballonaufnahmeen|1=City and Suburban Gold Mine, Johannesburg, South Africa;;;| depicted place = Johannesburg;lcmt-nabi-pctmp_ead_wehr_32116-B_pctmp.jpg;1893-1924
Südafrika, Transvaal, Landschaft;Transvaal, Witwatersrand, Südafrika, Goldminen, Ballonaufnahme;;;| depicted place = Südafrika;lcmt-nabi-pctmp_ead_wehr_32117-B_pctmp.jpg;1893-1924
Südafrika, Transvaal, Ortsteilansicht;Transvaal, Minen, Ballonaufnahme;;;| depicted place = Südafrika;lcmt-nabi-pctmp_ead_wehr_32119-B_pctmp.jpg;1893-1924
Südafrika, Transvaal, Landschaft;Transvaal, Minen, Ballonaufnahme;;;| depicted place = Südafrika;lcmt-nabi-pctmp_ead_wehr_32120-B_pctmp.jpg;1893-1924
Doldenhorn, Blick Richtung Osten;Doldenhorn, Blick von unten, nach Osten (E). Rechts oben, im Hintergrund: Gasteretal und Kanderfirn, Ballonaufnahme;;;| depicted place = Doldenhorn;lcmt-nabi-pctmp_ead_wehr_32122-B_pctmp.jpg;1893-1924
France, Massif du Mont-Blanc, Aiguille du Chardonnet, Landschaft;Aiguille du Chardonnet, Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe), Ballonaufnahme;;;| depicted place = Mont Blanc;lcmt-nabi-pctmp_ead_wehr_32125-B_pctmp.jpg;1909
Lavizzara, Lago di Tomé, Blick Richtung Westen;Vallemaggia, Gemeinde Lavizzara, Lago di Tomé (ehemals Lago Corte Grande), Bergsee, Ballonaufnahme;;;| depicted place = Vallemaggia;lcmt-nabi-pctmp_ead_wehr_32128-B_pctmp.jpg;1909
Zürich, Ortsteilansicht;Zürich, Kreis 1, Ballonaufnahme;;;| depicted place = Zürich;lcmt-nabi-pctmp_ead_wehr_32136-B_pctmp.jpg;1893-1924
Bern, Bärengraben, Teilansicht;Bären im Bärengraben und Besucher;46.9484742;7.4521749;Bern;lcmt-nabi-pctmp_ead_wehr_3300-B_pctmp.jpg;circa 1906
Titlis, Rotegg, Landschaft, Bergsteigen;Titlisbesteigung. Bergsteiger-Ausrüstung in Schneelandschaft beim Rotegg;46.7720386;8.4377808;Titlis;lcmt-nabi-pctmp_ead_wehr_33395-B_pctmp.jpg;1926
Göschenen, Ortsgesamtansicht;Blick auf Göschenen Kirche und Bahnhof;46.6676488;8.588703;Göschenen;lcmt-nabi-pctmp_ead_wehr_35189-B_pctmp.jpg;1928-08
Mürren, Hotel des Alpes, Teilaussenansicht;Hotel des Alpes;46.5591404;7.8928785;Mürren;lcmt-nabi-pctmp_ead_wehr_3554-B_pctmp.jpg;circa 1906
Grindelwald, Schweizerhaus, Gesamtaussenansicht;Schweizerhaus in Grindelwald, im Hintergrund das Wetterhorn;46.6242733;8.0367462;Grindelwald;lcmt-nabi-pctmp_ead_wehr_3600-B_pctmp.jpg;circa 1905
Berner Oberland, Lauterbrunnental, Landschaft;Blick in das Lauterbrunnental von der Hunnenfluh aus;46.6251082;8.096516;Berner Oberland;lcmt-nabi-pctmp_ead_wehr_36051-B_pctmp.jpg;1929
Interlaken, Ortsgesamtansicht;Blick aus der Ferne auf Interlaken;46.6855231;7.8585139;Interlaken;lcmt-nabi-pctmp_ead_wehr_3700-B_pctmp.jpg;1906
Mürren, Hotel des Alpes, Teilaussenansicht;Mürren, Grand Hotel des Alpes und die Alpen;46.5591404;7.8928785;Mürren;lcmt-nabi-pctmp_ead_wehr_3800-B_pctmp.jpg;1906
Fiescherwand, Landschaft;Besteigung der Jungfrau XIII, eine Gruppe von 5 Bergsteigern beim Abstieg durch das Eislabyrinth der Fiescherwand (auch: Viescherwand);46.5367739;7.9625907;Jungfrau;lcmt-nabi-pctmp_ead_wehr_3840-B_pctmp.jpg;circa 1906
Zürich, Kreis 10, Höngg, Altersheim, Gesamtaussenansicht;Zürich, Höngg. Aussenansicht des Altersheims;47.3744489;8.5410422;Zürich;lcmt-nabi-pctmp_ead_wehr_39004-B_pctmp.jpg;1931
Zürich, Kreis 2, Fischerbrunnen, Gesamtansicht;Ansicht des Fischerbrunnens von vorn;47.3744489;8.5410422;Zürich;lcmt-nabi-pctmp_ead_wehr_39237-B_pctmp.jpg;1932
Schwyz, Frau in Schwyzer Tracht, Teilansicht;Profilansicht einer sitzenden Schwyzerin in Tracht;47.0571976;8.7222073;Kanton Schwyz;lcmt-nabi-pctmp_ead_wehr_40-B_pctmp.jpg;circa 1905
Genfersee, Teilansichten;Fotomontage vom Genfersee (Genève et le Mont Blanc, Lausanne, Tour Haldimann, Vevey. Vue générale, Vevey, Vevey. Débareadère, Vevey Place du marché, Château Blonay, Vevey la Tour, Barque du lac Léman, Clarens-Montreux, Montreux et la Dent du midi, Territet Montreux Clarens, Chillon et la Dent du midi, Château Chillon, Chillon la prison);46.2017559;6.1466014;Genève;lcmt-nabi-pctmp_ead_wehr_4000-B_pctmp.jpg;1912
Oberaargletscher, Panorama, Bergsteigen;Oberaarhorn und -joch vom Oberaargletscher gesehen;46.5322043;8.2038337;Oberaargletscher;lcmt-nabi-pctmp_ead_wehr_413-B_pctmp.jpg;circa 1905
Glion, Ortsteilansicht;Blick über ein Narzissenfeld auf Glion;46.4310831;6.9129921;Montreux;lcmt-nabi-pctmp_ead_wehr_4225-B_pctmp.jpg;circa 1906
Solothurn, Ortsteilnansicht;"Ansicht von Solothurn, Blick von Westen; im Vordergrund die Aare, im Hintergrund die Krummturmschanze und der Krummturm (1459-1463), links eine Eisenbahnbrücke (1856-1857)";47.31874;7.6698284;Solothurn;lcmt-nabi-pctmp_ead_wehr_4305-B_pctmp.jpg;1906
Wettingen, Kloster, Gesamtaussenansicht;Blick über die Limmat auf das Kloster Wettingen und das Seminar;47.465839;8.3266114;Wettingen;lcmt-nabi-pctmp_ead_wehr_4421-B_pctmp.jpg;circa 1906
Lugano, Piazza della Fontana, Teilansicht;"Lugano, Piazza Riziero Rezzonico (ehem. Piazza della Fontana); Ansicht gegen Nordwesten; im Vordergrund Brunnen Antonio Bossi von Otto Maraini und Luigi Vassalli (1895), auf dem Platz Laterne; im Hintergrund links Hotel Walter und Hotel Lloyd, rechts Riva Vincenzo Vela, Quai und Monte San Salvatore";46.0050102;8.9520281;Lugano;lcmt-nabi-pctmp_ead_wehr_4445-B_pctmp.jpg;circa 1906
Territet, Ortsgesamtansicht;Blick auf Territet mit Burg Chillon und den Dents du Midi im Hintergrund.;46.4310831;6.9129921;Montreux;lcmt-nabi-pctmp_ead_wehr_4500-B_pctmp.jpg;1907
Clarens, Ortsteilansicht;Ortsteilansicht über Bucht hinweg von der Schiffländte her. Dampfboot 'HELVETIE';43.1628572;0.4147041;Clarens;lcmt-nabi-pctmp_ead_wehr_4600-B_pctmp.jpg;before|1905
Genève, Ortsteilansicht;Das Brunswick-Denkmal vor der Genfer Altstadt. Im Hintergrund die Kathedrale.;46.2017559;6.1466014;Genève;lcmt-nabi-pctmp_ead_wehr_4653-B_pctmp.jpg;1908
France, Pas de l'Echelle, Chemin de fer du Salève, Teilansicht;Ansicht der Mont-Salève-Zahnradbahn, im Hintergrund das Château de Monnetier;46.1652508;6.1898205;Pas de l'Echelle;lcmt-nabi-pctmp_ead_wehr_4670-B_pctmp.jpg;circa 1908
Genève, Victoria Hall, Teilinnenansicht;Blick in Konzertsaal im reichen Belle-Epoque-Stil;46.2017559;6.1466014;Genève;lcmt-nabi-pctmp_ead_wehr_4672-B_pctmp.jpg;1908
Genève, Parc 'Mon Repos', Teilansicht;Teilausblick auf den Park und auf den See;46.2017559;6.1466014;Genève;lcmt-nabi-pctmp_ead_wehr_4700-B_pctmp.jpg;1908
France, Évian-les-Bains, Ortsteilansicht;Blick auf Évian-les-Bains, im Vordergrund der Lac Léman, im Hintergrund der Dent d'Oche;46.400979;6.5897931;Évian-les-Bains;lcmt-nabi-pctmp_ead_wehr_4704-B_pctmp.jpg;1908
France, Évian-les-Bains, Ortsteilansicht;Ansicht der Uferpromenade in Évian-les-Bains;46.400979;6.5897931;Évian-les-Bains;lcmt-nabi-pctmp_ead_wehr_4705-B_pctmp.jpg;1908
France, Évian-les-Bains, Ortsteilansicht;Ansicht der Uferpromenade in Évian-les-Bains, im Vordergrund das Denkmal mit Büste von Grégoire Bibesco Bassaraba de Brancovan, im Hintergrund der Leuchtturm;46.400979;6.5897931;Évian-les-Bains;lcmt-nabi-pctmp_ead_wehr_4706-B_pctmp.jpg;1908
France, Évian-les-Bains, Église Notre-Dame de l'Assomption, Teilaussenansicht;Ansicht der Église Notre-Dame de l'Assomption von Évian-les-Bains;46.400979;6.5897931;Évian-les-Bains;lcmt-nabi-pctmp_ead_wehr_4707-B_pctmp.jpg;1908
France, Thonon-les-Bains, Ortsteilansicht;Blick auf Thonon-les-Bains, im Vordergrund der Lac Léman;46.3731303;6.4779448;Thonon-les-Bains;lcmt-nabi-pctmp_ead_wehr_4708-B_pctmp.jpg;1908
Nyon, Ortsteilansicht;Blick vom Genfersee aus auf das Schloss Nyon und Nyon;46.3820585;6.2402791;Nyon;lcmt-nabi-pctmp_ead_wehr_4710-B_pctmp.jpg;1908
Col du Pillon, Landschaft;Berglandschaft mit Passstrasse beim Col du Pillon;46.3471611;7.210053;Col de Pillon;lcmt-nabi-pctmp_ead_wehr_4770-B_pctmp.jpg;circa 1908
Lausanne Ouchy, Ortsteilansicht;Ouchy;-19.9077718;140.9236165;Ouchy;lcmt-nabi-pctmp_ead_wehr_4800-B_pctmp.jpg;circa 1905
Genève, Tour de L'Ile, Teilansicht;Tour de l'Ile mit Marktplatz;46.2017559;6.1466014;Genève;lcmt-nabi-pctmp_ead_wehr_4819-B_pctmp.jpg;1908
Lausanne, le grand Pont, Ortsteilansicht;Lausanne, le grand Pont et la Cathédrale;46.5218269;6.6327025;Lausanne;lcmt-nabi-pctmp_ead_wehr_4851-B_pctmp.jpg;circa 1905
France, Chamonix, Ortsteilansicht;Blick auf Chamonix, im Hintergrund der Mont Blanc;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5000-B_pctmp.jpg;1909
France, Chamonix, Ortsteilansicht;Ansicht einer Strasse in Chamonix;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5001-B_pctmp.jpg;circa 1909
France, Massif du Mont-Blanc, Landschaft;Gebirgs- und Gletscherlandschaft auf dem Mont Blanc, Bergsteiger auf schmalem Pfad und Steintreppe;45.8887285;6.8913925;Massif du Mont-Blanc;lcmt-nabi-pctmp_ead_wehr_5003-B_pctmp.jpg;1909
France, Chamonix, Ortsteilansicht;Ansicht eines Bergdorfes unterhalb des Mont Blancs;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5004-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Col de Balme, Panorama;Col de Balme, Panorama. Blick ins Tal auf Chamonix und den Mont Blanc;46.603354;1.8883335;Frankreich;lcmt-nabi-pctmp_ead_wehr_5006-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Panorama [Lokalisierung unsicher];Drei Bergsteiger beim Überqueren einer Gletscherspalte im Mont Blanc Massiv (Traversée d'une Crevasse);45.8327056;6.8651706;Mont Blanc;lcmt-nabi-pctmp_ead_wehr_5007-B_pctmp.jpg;circa 1909
France, Mer de Glace, Landschaft;Blick auf das Mer de Glace und die Grandes Jorasses;45.9136531;6.9386736;Mer de Glace;lcmt-nabi-pctmp_ead_wehr_5009-B_pctmp.jpg;circa 1909
France, Mer de Glace, Panorama;Blick vom Mer de Glace auf 'La Flégère';45.9136531;6.9386736;Mer de Glace;lcmt-nabi-pctmp_ead_wehr_5010-B_pctmp.jpg;circa 1909
France, Massif du Mont-Blanc, Landschaft;Gletscherlandschaft im Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe), im Vordergrund eine Gruppe Bergsteiger;45.8887285;6.8913925;Massif du Mont-Blanc;lcmt-nabi-pctmp_ead_wehr_5011-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Landschaft;Blick auf das Massif du Mont-Blanc (auch: Mont-Blanc-Gruppe), im Tal Chamonix;45.8887285;6.8913925;Massif du Mont-Blanc;lcmt-nabi-pctmp_ead_wehr_5012-B_pctmp.jpg;1909
France, Mer de Glace, Landschaft;Blick auf das Mer de Glace;45.9136531;6.9386736;Mer de Glace;lcmt-nabi-pctmp_ead_wehr_5013-B_pctmp.jpg;circa 1909
France, Mer de Glace, Landschaft;Blick auf das Mer de Glace und 'La Flégère';45.9136531;6.9386736;Mer de Glace;lcmt-nabi-pctmp_ead_wehr_5014-B_pctmp.jpg;circa 1909
France, Chamonix, Ortsteilansicht;Blick auf Chamonix, im Hintergrund der Mont Blanc, im Vordergrund eine Strasse;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5015-B_pctmp.jpg;1909
France, Massif du Mont-Blanc, Panorama;Blick vom Massif du Mont-Blanc auf den Plan des Aiguilles und die Aiguilles Rouges, im Vordergrund ein Berghaus;45.8887285;6.8913925;Massif du Mont-Blanc;lcmt-nabi-pctmp_ead_wehr_5017-B_pctmp.jpg;1909
France, Chamonix, Les Praz, Ortsteilansicht;Ansicht einiger Häuser in Les Praz;45.7791147;6.4716339;Les Praz;lcmt-nabi-pctmp_ead_wehr_5018-B_pctmp.jpg;1909
France, Chamonix, Ortsteilansicht;Blick auf Chamonix, im Vordergrund die Arve;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5019-B_pctmp.jpg;1909
France, Chamonix, Les Praz, Ortsteilansicht;Anicht einiger Häuser von Les Praz, im Vordergrund eine Strasse, im Hintergrund die Aiguille du Dru;45.7791147;6.4716339;Les Praz;lcmt-nabi-pctmp_ead_wehr_5021-B_pctmp.jpg;1909
France, Glacier des Bossons, Panorama;Blick auf den Glacier des Bossons und die Grotte mit Bergsteigern (Frauen und Männer), im Hintergrund der Aiguille du Midi;45.8575838;6.8521878;Glacier des Bossons;lcmt-nabi-pctmp_ead_wehr_5022-B_pctmp.jpg;circa 1909
France, Chamonix, Les Praz, Ortsteilansicht;Anicht einiger Häuser von Les Praz, im Vordergrund eine Strasse, im Hintergrund die Aiguille du Dru;45.7791147;6.4716339;Les Praz;lcmt-nabi-pctmp_ead_wehr_5023-B_pctmp.jpg;1909
France, Glacier des Bossons, Landschaft;Blick über Glacier des Bossons;45.8575838;6.8521878;Glacier des Bossons;lcmt-nabi-pctmp_ead_wehr_5024-B_pctmp.jpg;circa 1909
France, Massif du Mont-Blanc, Glacier des Bossons, Landschaft;Ansicht des Bossons-Gletschers, Blick bergauf. Links im Bild eine Berghütte;45.8887285;6.8913925;Massif du Mont-Blanc;lcmt-nabi-pctmp_ead_wehr_5025-B_pctmp.jpg;1909
France, Chamonix, Eglise Saint Michel, Teilaussensicht;Ansicht der Eglise Saint Michel in Chamonix, im Hintergrund der Brévent;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5027-B_pctmp.jpg;1909
France, Chamonix, Monument à la gloire de Saussure et Balmat, Gesamtansicht;Ansicht des Monument à la gloire de Saussure et Balmat in Chamonix;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5029-B_pctmp.jpg;1909
France, Chamonix, Ortsgesamtansicht;Blick auf Chamonix von einer Wiese aus, im Hintergrund die Aiguille Verte;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5030-B_pctmp.jpg;1909
France, Chamonix, Ortsteilansicht;Ansicht der Grand Rue von Chamonix, im Hintergrund der Mont Blanc;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5031-B_pctmp.jpg;1909
France, Chamonix, Ortsteilansicht;Blick auf Chamonix von einer Wiese aus, im Hintergrund der Mont Blanc;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5034-B_pctmp.jpg;1909
France, Chamonix, Ortsteilansicht;Blick auf Chamonix von einer Wiese aus, im Hintergrund der Mont Blanc;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5035-B_pctmp.jpg;1909
France, Chamonix, Eglise Saint Michel, Teilaussensicht;Ansicht der Eglise Saint Michel in Chamonix, im Hintergrund der Brévent;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5037-B_pctmp.jpg;1909
France, Chamonix, Landschaft;Flusslauf der Arve bei Chamonix;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5038-B_pctmp.jpg;1909
France, Chamonix, Lac du Brévent, Landschaft;Blick auf den Lac du Brévent bei Chamonix, im Vordergrund sitzt ein Bergsteiger und blickt auf den See;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5050-B_pctmp.jpg;circa 1909
France, Chamonix, Refuge Bellachat, Panorama;Blick auf die Aiguille Verte und Chamonix im Tal von der Refuge Bellachat aus gesehen;45.9246705;6.8727506;Chamonix;lcmt-nabi-pctmp_ead_wehr_5051-B_pctmp.jpg;1909
France, Glacier des Bossons, Landschaft;Blick auf den Glacier des Bossons;45.8575838;6.8521878;Glacier des Bossons;lcmt-nabi-pctmp_ead_wehr_5053-B_pctmp.jpg;circa 1909
France, Massif du Mont-Blanc, Aiguilles Rouges, Landschaft;Berglandschaft der Aiguilles Rouges und la Flégère;46.603354;1.8883335;Frankreich;lcmt-nabi-pctmp_ead_wehr_5054-B_pctmp.jpg;1909
France, Brévent, Landschaft;Gipfelansicht des Brévent mit Blick gegen den Mont Blanc;46.603354;1.8883335;Frankreich;lcmt-nabi-pctmp_ead_wehr_5055-B_pctmp.jpg;1909
France, Brévent, Panorama;Blick vom Brévent ins Vallée de l'Arve;45.9333613;6.8378907;Brévent;lcmt-nabi-pctmp_ead_wehr_5056-B_pctmp.jpg;circa 1909
France, Brévent, Teilansicht;Ansicht des Gipfels des Brévent, dahinter der Mont Blanc;46.603354;1.8883335;Frankreich;lcmt-nabi-pctmp_ead_wehr_5057-B_pctmp.jpg;circa 1909
